x-axis,1,2
second,Volt,Volt
-18.50000E-03,+10.94E-03,-17.18750E-03
-18.47500E-03,+12.50E-03,-16.79688E-03
-18.45000E-03,+14.06E-03,-16.79688E-03
-18.42500E-03,+14.84E-03,-16.40625E-03
-18.40000E-03,+15.63E-03,-16.01563E-03
-18.37500E-03,+16.80E-03,-15.62500E-03
-18.35000E-03,+17.19E-03,-15.23438E-03
-18.32500E-03,+18.36E-03,-14.84375E-03
-18.30000E-03,+19.14E-03,-14.06250E-03
-18.27500E-03,+20.31E-03,-14.06250E-03
-18.25000E-03,+20.70E-03,-13.67188E-03
-18.22500E-03,+21.88E-03,-13.28125E-03
-18.20000E-03,+22.66E-03,-12.89063E-03
-18.17500E-03,+23.44E-03,-12.50000E-03
-18.15000E-03,+24.22E-03,-12.10938E-03
-18.12500E-03,+25.00E-03,-11.71875E-03
-18.10000E-03,+25.39E-03,-11.32813E-03
-18.07500E-03,+26.17E-03,-10.93750E-03
-18.05000E-03,+27.34E-03,-10.54688E-03
-18.02500E-03,+28.13E-03,-10.54688E-03
-18.00000E-03,+28.91E-03,-9.76563E-03
-17.97500E-03,+29.69E-03,-9.76563E-03
-17.95000E-03,+30.86E-03,-8.98438E-03
-17.92500E-03,+31.25E-03,-9.37500E-03
-17.90000E-03,+32.42E-03,-8.59375E-03
-17.87500E-03,+32.81E-03,-8.20313E-03
-17.85000E-03,+33.98E-03,-7.81250E-03
-17.82500E-03,+34.38E-03,-7.42188E-03
-17.80000E-03,+35.55E-03,-7.03125E-03
-17.77500E-03,+35.94E-03,-7.03125E-03
-17.75000E-03,+36.72E-03,-6.25000E-03
-17.72500E-03,+37.11E-03,-6.25000E-03
-17.70000E-03,+37.89E-03,-5.46875E-03
-17.67500E-03,+38.28E-03,-5.46875E-03
-17.65000E-03,+39.06E-03,-5.07813E-03
-17.62500E-03,+39.06E-03,-5.07813E-03
-17.60000E-03,+40.23E-03,-3.90625E-03
-17.57500E-03,+40.63E-03,-3.90625E-03
-17.55000E-03,+41.41E-03,-3.12500E-03
-17.52500E-03,+41.02E-03,-3.12500E-03
-17.50000E-03,+41.80E-03,-2.34375E-03
-17.47500E-03,+41.80E-03,-1.95313E-03
-17.45000E-03,+42.19E-03,-1.17188E-03
-17.42500E-03,+42.19E-03,-1.17188E-03
-17.40000E-03,+43.75E-03,-390.63E-06
-17.37500E-03,+43.75E-03,+0.0E+00
-17.35000E-03,+44.14E-03,+390.63E-06
-17.32500E-03,+44.14E-03,+781.25E-06
-17.30000E-03,+44.92E-03,+1.56250E-03
-17.27500E-03,+45.31E-03,+1.56250E-03
-17.25000E-03,+46.09E-03,+2.73438E-03
-17.22500E-03,+46.09E-03,+2.73438E-03
-17.20000E-03,+47.27E-03,+3.51563E-03
-17.17500E-03,+46.88E-03,+3.51563E-03
-17.15000E-03,+47.27E-03,+4.29688E-03
-17.12500E-03,+47.27E-03,+4.29688E-03
-17.10000E-03,+48.05E-03,+5.07813E-03
-17.07500E-03,+47.27E-03,+5.46875E-03
-17.05000E-03,+48.44E-03,+6.25000E-03
-17.02500E-03,+48.44E-03,+6.64063E-03
-17.00000E-03,+49.22E-03,+7.42188E-03
-16.97500E-03,+49.22E-03,+7.81250E-03
-16.95000E-03,+50.00E-03,+8.59375E-03
-16.92500E-03,+49.61E-03,+8.98438E-03
-16.90000E-03,+50.00E-03,+9.76563E-03
-16.87500E-03,+50.39E-03,+9.76563E-03
-16.85000E-03,+50.78E-03,+10.15625E-03
-16.82500E-03,+50.39E-03,+10.15625E-03
-16.80000E-03,+51.17E-03,+10.54688E-03
-16.77500E-03,+51.17E-03,+10.54688E-03
-16.75000E-03,+51.56E-03,+10.93750E-03
-16.72500E-03,+52.34E-03,+10.54688E-03
-16.70000E-03,+52.73E-03,+11.32813E-03
-16.67500E-03,+53.13E-03,+11.32813E-03
-16.65000E-03,+53.52E-03,+11.71875E-03
-16.62500E-03,+53.52E-03,+12.10938E-03
-16.60000E-03,+53.91E-03,+12.50000E-03
-16.57500E-03,+54.30E-03,+13.28125E-03
-16.55000E-03,+54.30E-03,+13.67188E-03
-16.52500E-03,+54.69E-03,+14.06250E-03
-16.50000E-03,+55.08E-03,+14.45313E-03
-16.47500E-03,+55.47E-03,+14.84375E-03
-16.45000E-03,+55.86E-03,+15.62500E-03
-16.42500E-03,+56.25E-03,+15.62500E-03
-16.40000E-03,+56.64E-03,+16.01563E-03
-16.37500E-03,+57.03E-03,+16.40625E-03
-16.35000E-03,+57.42E-03,+16.79688E-03
-16.32500E-03,+57.42E-03,+17.57813E-03
-16.30000E-03,+57.81E-03,+18.35938E-03
-16.27500E-03,+58.20E-03,+19.14063E-03
-16.25000E-03,+58.59E-03,+19.53125E-03
-16.22500E-03,+58.98E-03,+20.31250E-03
-16.20000E-03,+59.38E-03,+20.31250E-03
-16.17500E-03,+59.77E-03,+21.09375E-03
-16.15000E-03,+59.77E-03,+21.48438E-03
-16.12500E-03,+60.94E-03,+22.26563E-03
-16.10000E-03,+60.94E-03,+22.65625E-03
-16.07500E-03,+61.72E-03,+23.43750E-03
-16.05000E-03,+61.72E-03,+23.43750E-03
-16.02500E-03,+62.11E-03,+24.60938E-03
-16.00000E-03,+62.50E-03,+24.60938E-03
-15.97500E-03,+63.28E-03,+25.39063E-03
-15.95000E-03,+63.28E-03,+25.78125E-03
-15.92500E-03,+64.06E-03,+26.56250E-03
-15.90000E-03,+64.45E-03,+26.56250E-03
-15.87500E-03,+64.84E-03,+27.73438E-03
-15.85000E-03,+64.84E-03,+28.12500E-03
-15.82500E-03,+65.63E-03,+28.51563E-03
-15.80000E-03,+65.63E-03,+28.90625E-03
-15.77500E-03,+66.41E-03,+29.68750E-03
-15.75000E-03,+66.41E-03,+29.68750E-03
-15.72500E-03,+67.58E-03,+30.46875E-03
-15.70000E-03,+67.58E-03,+30.46875E-03
-15.67500E-03,+68.75E-03,+30.85938E-03
-15.65000E-03,+68.75E-03,+30.85938E-03
-15.62500E-03,+69.92E-03,+32.03125E-03
-15.60000E-03,+69.53E-03,+32.03125E-03
-15.57500E-03,+70.31E-03,+33.20313E-03
-15.55000E-03,+70.31E-03,+32.81250E-03
-15.52500E-03,+71.48E-03,+33.59375E-03
-15.50000E-03,+71.48E-03,+33.59375E-03
-15.47500E-03,+72.66E-03,+34.37500E-03
-15.45000E-03,+72.66E-03,+34.37500E-03
-15.42500E-03,+73.44E-03,+35.15625E-03
-15.40000E-03,+73.44E-03,+35.54688E-03
-15.37500E-03,+74.22E-03,+35.93750E-03
-15.35000E-03,+74.61E-03,+35.93750E-03
-15.32500E-03,+75.00E-03,+36.32813E-03
-15.30000E-03,+75.39E-03,+36.32813E-03
-15.27500E-03,+76.17E-03,+36.71875E-03
-15.25000E-03,+76.17E-03,+37.10938E-03
-15.22500E-03,+76.95E-03,+37.50000E-03
-15.20000E-03,+76.95E-03,+38.28125E-03
-15.17500E-03,+77.73E-03,+38.67188E-03
-15.15000E-03,+78.13E-03,+38.67188E-03
-15.12500E-03,+78.52E-03,+39.06250E-03
-15.10000E-03,+78.91E-03,+39.45313E-03
-15.07500E-03,+79.30E-03,+39.84375E-03
-15.05000E-03,+79.69E-03,+39.84375E-03
-15.02500E-03,+80.47E-03,+40.62500E-03
-15.00000E-03,+80.08E-03,+40.23438E-03
-14.97500E-03,+80.86E-03,+41.01563E-03
-14.95000E-03,+81.25E-03,+40.62500E-03
-14.92500E-03,+81.64E-03,+41.40625E-03
-14.90000E-03,+82.81E-03,+41.40625E-03
-14.87500E-03,+83.20E-03,+41.79688E-03
-14.85000E-03,+83.59E-03,+42.18750E-03
-14.82500E-03,+84.38E-03,+42.18750E-03
-14.80000E-03,+84.77E-03,+42.18750E-03
-14.77500E-03,+85.55E-03,+42.18750E-03
-14.75000E-03,+85.94E-03,+42.57813E-03
-14.72500E-03,+86.33E-03,+42.57813E-03
-14.70000E-03,+86.72E-03,+42.96875E-03
-14.67500E-03,+87.50E-03,+43.35938E-03
-14.65000E-03,+87.50E-03,+43.35938E-03
-14.62500E-03,+88.67E-03,+43.75000E-03
-14.60000E-03,+89.06E-03,+44.14063E-03
-14.57500E-03,+89.45E-03,+44.14063E-03
-14.55000E-03,+89.84E-03,+44.14063E-03
-14.52500E-03,+90.23E-03,+44.14063E-03
-14.50000E-03,+90.63E-03,+44.14063E-03
-14.47500E-03,+91.02E-03,+44.14063E-03
-14.45000E-03,+91.80E-03,+44.92188E-03
-14.42500E-03,+92.58E-03,+44.92188E-03
-14.40000E-03,+93.36E-03,+45.31250E-03
-14.37500E-03,+93.75E-03,+45.31250E-03
-14.35000E-03,+94.14E-03,+45.70313E-03
-14.32500E-03,+94.14E-03,+45.31250E-03
-14.30000E-03,+95.31E-03,+45.70313E-03
-14.27500E-03,+95.31E-03,+45.31250E-03
-14.25000E-03,+96.09E-03,+45.70313E-03
-14.22500E-03,+96.09E-03,+45.70313E-03
-14.20000E-03,+96.48E-03,+46.09375E-03
-14.17500E-03,+96.48E-03,+45.70313E-03
-14.15000E-03,+97.27E-03,+46.09375E-03
-14.12500E-03,+97.66E-03,+46.09375E-03
-14.10000E-03,+98.83E-03,+46.48438E-03
-14.07500E-03,+98.83E-03,+46.09375E-03
-14.05000E-03,+99.22E-03,+46.48438E-03
-14.02500E-03,+99.22E-03,+46.09375E-03
-14.00000E-03,+99.61E-03,+46.48438E-03
-13.97500E-03,+99.61E-03,+46.09375E-03
-13.95000E-03,+100.39E-03,+46.87500E-03
-13.92500E-03,+100.39E-03,+46.09375E-03
-13.90000E-03,+101.17E-03,+46.48438E-03
-13.87500E-03,+100.78E-03,+46.48438E-03
-13.85000E-03,+101.56E-03,+46.87500E-03
-13.82500E-03,+101.56E-03,+46.48438E-03
-13.80000E-03,+102.34E-03,+46.87500E-03
-13.77500E-03,+102.34E-03,+46.48438E-03
-13.75000E-03,+102.73E-03,+46.87500E-03
-13.72500E-03,+102.73E-03,+46.48438E-03
-13.70000E-03,+103.13E-03,+46.87500E-03
-13.67500E-03,+102.73E-03,+46.48438E-03
-13.65000E-03,+102.73E-03,+46.87500E-03
-13.62500E-03,+102.73E-03,+46.09375E-03
-13.60000E-03,+102.73E-03,+46.48438E-03
-13.57500E-03,+102.73E-03,+46.48438E-03
-13.55000E-03,+102.73E-03,+46.48438E-03
-13.52500E-03,+102.73E-03,+46.09375E-03
-13.50000E-03,+103.13E-03,+46.48438E-03
-13.47500E-03,+102.73E-03,+46.09375E-03
-13.45000E-03,+102.73E-03,+46.48438E-03
-13.42500E-03,+102.34E-03,+46.09375E-03
-13.40000E-03,+102.73E-03,+46.09375E-03
-13.37500E-03,+102.34E-03,+46.09375E-03
-13.35000E-03,+102.73E-03,+46.48438E-03
-13.32500E-03,+102.34E-03,+46.48438E-03
-13.30000E-03,+102.34E-03,+46.48438E-03
-13.27500E-03,+101.95E-03,+46.09375E-03
-13.25000E-03,+101.95E-03,+46.09375E-03
-13.22500E-03,+101.56E-03,+46.09375E-03
-13.20000E-03,+101.95E-03,+46.09375E-03
